SYMBOL,SERIES,DATE,OPEN,HIGH,LOW,CLOSE,LAST,PREV_CLOSE,VOLUME,TURNOVER,TRADES,ISIN,DELIV_QTY,DELIV_PER,SOURCE
ADSL,EQ,2026-09-02,103.8,104.94,100.65,103.9,104.3,103.94,60736,6297000.0,1182,,28058.0,46.2,new
ADVAIT,EQ,2026-09-02,2095.0,2160.0,2080.0,2139.0,2160.0,2121.0,49312,104859999.99999999,6572,,23948.0,48.56,new
ADVANCE,EQ,2026-09-02,116.62,121.09,115.1,117.89,117.5,116.22,331320,39438000.0,3421,,149189.0,45.03,new
ADVANIHOTR,EQ,2026-09-02,49.6,50.0,49.3,49.43,49.3,49.55,27794,1381000.0,348,,24407.0,87.81,new
ADVENTHTL,EQ,2026-09-02,134.55,137.98,133.41,136.89,137.0,135.72,48518,6600000.0,1378,,22557.0,46.49,new
ADVENZYMES,EQ,2026-09-02,295.35,296.6,292.25,292.9,293.0,295.35,188103,55374000.0,3173,,123072.0,65.43,new
ADVIKCA,EQ,2026-09-02,1.16,1.26,1.11,1.15,1.15,1.15,899571,1035000.0,467,,496530.0,55.2,new
AEGISLOG,EQ,2026-09-02,1202.0,1252.9,1200.0,1241.8,1247.7,1219.3,722924,887029999.9999999,37358,,282474.0,39.07,new
AEGISVOPAK,EQ,2026-09-02,268.45,288.3,266.3,286.3,286.5,270.1,3128778,881060000.0,40284,,963610.0,30.8,new
AEPL,EQ,2026-09-02,15.87,15.87,15.0,15.08,15.02,15.09,478365,7234000.0,319,,466050.0,97.43,new
AEQUS,EQ,2026-09-02,245.0,248.15,241.03,245.62,245.0,247.47,1668299,409466000.0,24263,,859466.0,51.52,new
AEROENTER,EQ,2026-09-02,142.0,143.59,139.41,140.46,140.7,143.39,413196,58154000.0,4515,,195730.0,47.37,new
AEROFLEX,EQ,2026-09-02,548.2,561.45,536.3,540.75,541.25,552.05,1124008,614353000.0,26633,,358181.0,31.87,new
AERON,SM,2026-09-02,74.15,76.5,71.55,75.25,75.0,74.15,20000,1483000.0,20,,17000.0,85.0,new
AERONEU,EQ,2026-09-02,79.87,84.7,77.8,80.7,81.3,77.97,72398,5789000.0,1700,,19412.0,26.81,new
AEROPLANE,EQ,2026-09-02,173.95,182.32,172.63,179.25,178.05,174.19,711360,127852000.0,4885,,566738.0,79.67,new
AESTHETIK,SM,2026-09-02,68.95,69.0,68.0,69.0,69.0,69.0,18000,1237000.0,9,,12000.0,66.67,new
AETHER,EQ,2026-09-02,1685.0,1693.7,1641.1,1646.4,1657.7,1683.7,232941,386090000.0,18828,,126618.0,54.36,new
AFCONS,EQ,2026-09-02,282.05,286.25,280.5,285.1,285.5,285.25,402500,114180000.0,6552,,249497.0,61.99,new
AFFLE,EQ,2026-09-02,1561.0,1561.0,1509.0,1517.9,1518.0,1565.1,443298,673928000.0,33661,,277454.0,62.59,new
AFFORDABLE,EQ,2026-09-02,160.99,161.8,157.05,159.41,160.5,157.07,7436,1186000.0,388,,4665.0,62.74,new
AFIL,EQ,2026-09-02,9.31,9.58,9.31,9.39,9.35,9.43,196038,1844000.0000000002,316,,116761.0,59.56,new
AFSL,EQ,2026-09-02,205.0,215.0,202.25,210.47,210.65,207.73,6924,1450000.0,322,,3676.0,53.09,new
AGARIND,EQ,2026-09-02,439.5,454.7,432.05,450.55,449.6,442.8,49700,21987000.0,2846,,30376.0,61.12,new
AGARWALEYE,EQ,2026-09-02,508.15,524.5,508.15,514.25,511.0,508.7,640862,331031000.0,17554,,368160.0,57.45,new
AGARWALFT,SM,2026-09-02,29.0,30.0,28.85,30.0,30.0,30.35,16500,478000.0,7,,15000.0,90.91,new
AGARWALTUF,SM,2026-09-02,133.0,133.0,130.0,131.0,130.0,133.8,20400,2690000.0,13,,18000.0,88.24,new
AGI,EQ,2026-09-02,776.0,778.35,748.0,749.45,749.0,782.25,199603,151501000.0,11254,,105614.0,52.91,new
AGIIL,EQ,2026-09-02,284.7,285.0,276.5,280.75,281.75,286.1,231029,64783000.00000001,4242,,97668.0,42.28,new
AGL,EQ,2026-09-02,13.56,13.95,13.28,13.79,13.7,13.59,1532028,20859000.0,2719,,787486.0,51.4,new
AGRITECH,EQ,2026-09-02,102.37,104.9,100.6,100.9,100.9,101.16,3722,380000.0,78,,2674.0,71.84,new
AGROPHOS,EQ,2026-09-02,25.63,26.44,24.81,24.99,25.19,25.6,33087,835000.0,393,,16405.0,49.58,new
AGSTRA,BZ,2026-09-02,1.99,2.04,1.96,1.98,1.98,2.01,89045,178000.0,175,,,,new
AHCL,EQ,2026-09-02,15.49,15.76,15.32,15.56,15.56,15.49,1668193,25939999.999999996,2649,,978598.0,58.66,new
AHLADA,EQ,2026-09-02,37.25,38.37,36.7,37.27,37.97,37.31,2566,95000.0,59,,2196.0,85.58,new
AHLEAST,EQ,2026-09-02,138.8,143.0,138.51,142.01,143.0,142.2,1209,171000.0,26,,1116.0,92.31,new
AHLUCONT,EQ,2026-09-02,606.05,611.65,590.0,602.2,602.8,612.5,107402,64216999.99999999,9621,,55087.0,51.29,new
AHLWEST,BE,2026-09-02,511.05,535.0,511.0,535.0,535.0,534.65,330,171000.0,6,,,,new
AIAENG,EQ,2026-09-02,4243.2,4260.0,4141.0,4159.7,4180.0,4243.2,51399,214240000.0,13184,,33470.0,65.12,new
AIIL,EQ,2026-09-02,538.0,541.05,504.85,507.45,509.0,539.3,1027128,530443000.0,26257,,553301.0,53.87,new
AILIMITED,SM,2026-09-02,19.8,20.7,19.8,20.25,20.7,19.8,6000,122000.0,2,,6000.0,100.0,new
AIMTRON,SM,2026-09-02,1611.0,1619.95,1562.25,1583.45,1590.0,1602.35,26600,42164000.0,121,,17600.0,66.17,new
AIRAN,EQ,2026-09-02,14.92,15.05,14.5,14.83,14.65,14.92,68092,1008000.0,419,,49295.0,72.39,new
AIROLAM,EQ,2026-09-02,86.68,88.5,86.5,86.51,86.51,86.68,3469,306000.0,42,,3109.0,89.62,new
AISL,SM,2026-09-02,54.0,57.9,54.0,57.9,57.9,56.6,1200,67000.0,2,,1200.0,100.0,new
AJANTPHARM,EQ,2026-09-02,3504.8,3544.0,3425.0,3481.7,3475.0,3504.8,99445,343718000.0,16246,,58647.0,58.97,new
AJAXENGG,EQ,2026-09-02,569.0,582.0,565.0,570.65,578.25,573.95,62498,35820000.0,8032,,34290.0,54.87,new
AJMERA,EQ,2026-09-02,114.8,117.01,113.79,115.69,116.5,115.67,326215,37532000.0,7976,,161733.0,49.58,new
AJOONI,EQ,2026-09-02,3.74,3.8,3.7,3.72,3.75,3.75,151345,566000.0,366,,115101.0,76.05,new
AKANKSHA,SM,2026-09-02,118.85,124.25,118.85,124.0,124.0,118.35,17000,2102000.0,13,,16000.0,94.12,new
AKASH,EQ,2026-09-02,24.7,26.0,24.52,25.2,24.71,24.36,5134,130000.0,43,,4336.0,84.46,new
AKCAPIT,EQ,2026-09-02,1729.7,1729.7,1682.0,1699.4,1699.0,1733.9,1057,1800000.0,274,,850.0,80.42,new
AKG,EQ,2026-09-02,9.19,9.26,9.02,9.21,9.16,9.19,14000,128000.0,89,,10134.0,72.39,new
AKI,EQ,2026-09-02,4.85,5.48,4.7,5.48,5.48,4.57,3044554,16247999.999999998,3445,,1272403.0,41.79,new
AKIKO,SM,2026-09-02,380.0,382.95,375.0,379.1,379.1,383.2,9600,3629000.0,12,,8800.0,91.67,new
AKSHAR,EQ,2026-09-02,0.42,0.43,0.41,0.42,0.43,0.41,1428759,598000.0,282,,934728.0,65.42,new
AKSHARCHEM,BE,2026-09-02,403.0,403.85,375.0,403.85,403.85,384.65,32662,12860000.0,522,,,,new
AKSHOPTFBR,BE,2026-09-02,7.2,7.69,7.16,7.41,7.45,7.42,370249,2727000.0,420,,,,new
AKUMS,EQ,2026-09-02,778.0,794.9,768.2,770.25,769.7,779.05,750068,582987000.0,27882,,469258.0,62.56,new
ALANKIT,EQ,2026-09-02,8.1,8.16,7.85,7.96,8.0,8.07,82889,666000.0,433,,68397.0,82.52,new
ALBERTDAVD,EQ,2026-09-02,875.1,878.0,861.0,871.7,864.9,871.7,3973,3460000.0,573,,2717.0,68.39,new
ALEMBICLTD,EQ,2026-09-02,98.85,101.0,98.0,100.14,100.0,98.85,645226,64296000.0,6767,,281314.0,43.6,new
ALFREDHE,EQ,2026-09-02,2860.9,2980.0,2860.9,2884.0,2884.0,2889.8,310,908000.0,27,,113.0,36.45,new
ALGOQUANT,EQ,2026-09-02,63.0,64.9,62.57,63.8,63.84,63.02,1328784,84433000.0,5782,,367450.0,27.65,new
ALICON,EQ,2026-09-02,652.0,672.55,647.65,665.5,666.0,659.65,22999,15147999.999999998,2260,,9259.0,40.26,new
ALIVUS,EQ,2026-09-02,1438.1,1470.1,1398.1,1417.9,1413.0,1443.7,561531,800167000.0,30353,,313572.0,55.84,new
ALKALI,BE,2026-09-02,70.45,70.45,66.6,68.86,68.85,67.41,5599,386000.0,54,,,,new
ALKEM,EQ,2026-09-02,5280.0,5289.5,5187.5,5210.0,5210.0,5300.0,218220,1139838000.0,20518,,151526.0,69.44,new
ALKYLAMINE,EQ,2026-09-02,1981.1,2044.5,1956.7,1975.5,1978.0,2011.0,138950,277718000.0,17205,,35398.0,25.48,new
ALLCARGO,EQ,2026-09-02,11.92,12.37,11.74,12.27,12.25,11.92,16512418,198441000.0,16261,,4185313.0,25.35,new
ALLDIGI,EQ,2026-09-02,811.9,811.9,788.55,796.55,793.6,807.8,10831,8602000.0,687,,8145.0,75.2,new
ALLETEC,SM,2026-09-02,126.0,128.15,125.05,126.3,126.3,128.15,7200,911000.0,18,,4800.0,66.67,new
ALLTIME,EQ,2026-09-02,200.0,202.84,197.46,199.61,199.0,200.6,180025,36046000.0,4954,,95988.0,53.32,new
ALMONDZ,EQ,2026-09-02,17.02,17.9,16.8,17.43,17.84,17.49,286311,4940000.0,770,,175917.0,61.44,new
ALOKINDS,EQ,2026-09-02,7.6,8.19,7.06,7.73,7.78,7.69,117258835,881579999.9999999,75608,,43565607.0,37.15,new
ALPA,EQ,2026-09-02,61.73,65.0,61.35,63.13,62.8,61.73,18733,1173000.0,326,,9977.0,53.26,new
ALPEXSOLAR,SM,2026-09-02,854.0,880.0,847.1,866.85,866.0,849.2,58700,50736000.0,384,,45300.0,77.17,new
ALPHA,EQ,2026-09-02,54.42,54.42,53.53,53.94,53.99,54.43,1586344,85410000.0,4161,,1078870.0,68.01,new
ALPHAETF,EQ,2026-09-02,25.86,27.19,25.86,26.45,26.56,26.53,794013,20911000.0,1067,,615037.0,77.46,new
ALPHAGEO,BE,2026-09-02,289.9,300.75,281.35,300.0,297.5,286.45,13023,3839000.0,281,,,,new
ALPINETEX,EQ,2026-09-02,51.69,52.38,50.46,51.09,50.85,51.95,293413,15025000.0,3046,,150192.0,51.19,new
ALPL30IETF,EQ,2026-09-02,27.77,27.77,27.54,27.62,27.68,27.77,1120581,30967000.0,948,,947390.0,84.54,new
ALUFLUOR,EQ,2026-09-02,509.9,509.9,491.9,502.55,502.05,496.9,11146,5573000.0,518,,9483.0,85.08,new
ALUWIND,SM,2026-09-02,47.1,47.1,47.1,47.1,47.1,47.1,1500,71000.0,1,,1500.0,100.0,new
