date,tickers
2014-12-31,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2015-01-31,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2015-02-28,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2015-03-31,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2015-04-30,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2015-05-31,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2015-06-30,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2015-07-31,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2015-08-31,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2015-09-30,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2015-10-31,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2015-11-30,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2015-12-31,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
2016-01-31,"ADANIENSOL,ADANIENT,ADANIGREEN,AMBUJACEM,BAJAJHLDNG,BANDHANBNK,BANKBARODA,BHEL,BIOCON,BOSCHLTD,CHOLAFIN,DABUR,DIVISLAB,DLF,DMART,ETERNAL,GAIL,GLAND,GODREJCP,HAVELLS,ICICIGI,ICICIPRULI,INDIGO,IOC,JSWENERGY,JUBLFOOD,LODHA,LTM,LUPIN,MINDTREE,MUTHOOTFIN,NAUKRI,NHPC,NMDC,PAYTM,PEL,PGHH,PIDILITIND,PIIND,PNB,SAIL,SHRIRAMFIN,SIEMENS,TORNTPHARM,TVSMOTOR,UNIONBANK,UNITDSPR,VEDL,ZYDUSLIFE"
